Rotating speed,Vibration of bearing in position 1 of car 1,Shock of bearing in position 1 of car 1,Vibration of bearing in position 2 of car 1,Shock of bearing in position 2 of car 1,Vibration of bearing in position 3 of car 1,Shock of bearing in position 3 of car 1,Vibration of bearing in position 4 of car 1,Shock of bearing in position 4 of car 1,Vibration of bearing in position 5 of car 1,Shock of bearing in position 5 of car 1,Vibration of bearing in position 6 of car 1,Shock of bearing in position 6 of car 1,Vibration of bearing in position 7 of car 1,Shock of bearing in position 7 of car 1,Vibration of bearing in position 8 of car 1,Shock of bearing in position 8 of car 1,Vibration of bearing in position 1 of car 2,Shock of bearing in position 1 of car 2,Vibration of bearing in position 2 of car 2,Shock of bearing in position 2 of car 2,Vibration of bearing in position 3 of car 2,Shock of bearing in position 3 of car 2,Vibration of bearing in position 4 of car 2,Shock of bearing in position 4 of car 2,Vibration of bearing in position 5 of car 2,Shock of bearing in position 5 of car 2,Vibration of bearing in position 6 of car 2,Shock of bearing in position 6 of car 2,Vibration of bearing in position 7 of car 2,Shock of bearing in position 7 of car 2,Vibration of bearing in position 8 of car 2,Shock of bearing in position 8 of car 2,Vibration of bearing in position 1 of car 3,Shock of bearing in position 1 of car 3,Vibration of bearing in position 2 of car 3,Shock of bearing in position 2 of car 3,Vibration of bearing in position 3 of car 3,Shock of bearing in position 3 of car 3,Vibration of bearing in position 4 of car 3,Shock of bearing in position 4 of car 3,Vibration of bearing in position 5 of car 3,Shock of bearing in position 5 of car 3,Vibration of bearing in position 6 of car 3,Shock of bearing in position 6 of car 3,Vibration of bearing in position 7 of car 3,Shock of bearing in position 7 of car 3,Vibration of bearing in position 8 of car 3,Shock of bearing in position 8 of car 3,Vibration of bearing in position 1 of car 4,Shock of bearing in position 1 of car 4,Vibration of bearing in position 2 of car 4,Shock of bearing in position 2 of car 4,Vibration of bearing in position 3 of car 4,Shock of bearing in position 3 of car 4,Vibration of bearing in position 4 of car 4,Shock of bearing in position 4 of car 4,Vibration of bearing in position 5 of car 4,Shock of bearing in position 5 of car 4,Vibration of bearing in position 6 of car 4,Shock of bearing in position 6 of car 4,Vibration of bearing in position 7 of car 4,Shock of bearing in position 7 of car 4,Vibration of bearing in position 8 of car 4,Shock of bearing in position 8 of car 4,Vibration of bearing in position 1 of car 5,Shock of bearing in position 1 of car 5,Vibration of bearing in position 2 of car 5,Shock of bearing in position 2 of car 5,Vibration of bearing in position 3 of car 5,Shock of bearing in position 3 of car 5,Vibration of bearing in position 4 of car 5,Shock of bearing in position 4 of car 5,Vibration of bearing in position 5 of car 5,Shock of bearing in position 5 of car 5,Vibration of bearing in position 6 of car 5,Shock of bearing in position 6 of car 5,Vibration of bearing in position 7 of car 5,Shock of bearing in position 7 of car 5,Vibration of bearing in position 8 of car 5,Shock of bearing in position 8 of car 5,Vibration of bearing in position 1 of car 6,Shock of bearing in position 1 of car 6,Vibration of bearing in position 2 of car 6,Shock of bearing in position 2 of car 6,Vibration of bearing in position 3 of car 6,Shock of bearing in position 3 of car 6,Vibration of bearing in position 4 of car 6,Shock of bearing in position 4 of car 6,Vibration of bearing in position 5 of car 6,Shock of bearing in position 5 of car 6,Vibration of bearing in position 6 of car 6,Shock of bearing in position 6 of car 6,Vibration of bearing in position 7 of car 6,Shock of bearing in position 7 of car 6,Vibration of bearing in position 8 of car 6,Shock of bearing in position 8 of car 6,Vibration of bearing in position 1 of car 7,Shock of bearing in position 1 of car 7,Vibration of bearing in position 2 of car 7,Shock of bearing in position 2 of car 7,Vibration of bearing in position 3 of car 7,Shock of bearing in position 3 of car 7,Vibration of bearing in position 4 of car 7,Shock of bearing in position 4 of car 7,Vibration of bearing in position 5 of car 7,Shock of bearing in position 5 of car 7,Vibration of bearing in position 6 of car 7,Shock of bearing in position 6 of car 7,Vibration of bearing in position 7 of car 7,Shock of bearing in position 7 of car 7,Vibration of bearing in position 8 of car 7,Shock of bearing in position 8 of car 7,Vibration of bearing in position 1 of car 8,Shock of bearing in position 1 of car 8,Vibration of bearing in position 2 of car 8,Shock of bearing in position 2 of car 8,Vibration of bearing in position 3 of car 8,Shock of bearing in position 3 of car 8,Vibration of bearing in position 4 of car 8,Shock of bearing in position 4 of car 8,Vibration of bearing in position 5 of car 8,Shock of bearing in position 5 of car 8,Vibration of bearing in position 6 of car 8,Shock of bearing in position 6 of car 8,Vibration of bearing in position 7 of car 8,Shock of bearing in position 7 of car 8,Vibration of bearing in position 8 of car 8,Shock of bearing in position 8 of car 8
0,-0.37841796875,-0.32958984375,-0.5859375,-0.23193359375,-0.18310546875,-0.18310546875,0.15869140625,0.09765625,-0.09765625,-0.1953125,-0.96435546875,-0.98876953125,-0.29296875,0.927734375,-0.2197265625,-0.32958984375,-0.1953125,0.1953125,0.1708984375,1.89208984375,1.01318359375,1.33056640625,-0.25634765625,0.03662109375,0.42724609375,-0.048828125,-0.341796875,-0.8544921875,-0.6103515625,0.86669921875,-0.45166015625,0.2197265625,0.25634765625,-0.23193359375,0.439453125,-0.76904296875,1.72119140625,-0.634765625,0.10986328125,-0.35400390625,-0.2685546875,-0.15869140625,0.68359375,-0.634765625,-0.15869140625,-0.4150390625,0.08544921875,0.6591796875,0.5615234375,1.7333984375,-1.0498046875,3.06396484375,3.21044921875,0.2685546875,-2.03857421875,2.91748046875,-0.5859375,0.72021484375,0.9033203125,0.5859375,-1.79443359375,0.8544921875,4.33349609375,1.3671875,-4.50439453125,7.99560546875,-1.79443359375,2.33154296875,-0.28076171875,0.244140625,-0.830078125,0.59814453125,-0.06103515625,0.18310546875,0.67138671875,0.9033203125,-0.15869140625,-0.01220703125,0.25634765625,1.23291015625,-0.0244140625,-0.57373046875,0.9765625,-0.439453125,-0.37841796875,1.2451171875,-5.82275390625,0.6103515625,-0.7568359375,-1.3671875,0,0.1708984375,0.30517578125,-0.1708984375,-0.18310546875,-0.9521484375,-0.4150390625,-0.6591796875,-0.0732421875,-0.62255859375,-0.08544921875,-0.634765625,-0.341796875,0.03662109375,-0.0244140625,3.57666015625,-0.048828125,6.103515625,-0.048828125,2.52685546875,-0.10986328125,5.17578125,0.03662109375,0.37841796875,-0.08544921875,0.03662109375,-0.06103515625,0.0244140625,0.08544921875,0.1220703125,-0.1953125,2.28271484375,-0.390625,2.3681640625,-0.20751953125,0.96435546875,-0.08544921875,8.0322265625
0,-0.341796875,-0.35400390625,-0.6591796875,-0.25634765625,-0.2197265625,-0.1953125,0.06103515625,0.0732421875,-0.09765625,-0.18310546875,-1.01318359375,-0.9765625,-0.13427734375,0.93994140625,-0.03662109375,-0.3173828125,-0.23193359375,0.537109375,0.20751953125,2.7587890625,1.13525390625,1.62353515625,-0.45166015625,0.30517578125,0.52490234375,-0.0244140625,-0.30517578125,-0.86669921875,-0.52490234375,0.8544921875,-0.29296875,0.23193359375,0.537109375,-0.1708984375,0.341796875,-0.78125,1.3916015625,-0.57373046875,-0.10986328125,-0.50048828125,-0.29296875,-0.1220703125,0.67138671875,-0.64697265625,-0.25634765625,-0.42724609375,0.08544921875,0.64697265625,0.86669921875,2.01416015625,-0.76904296875,3.3447265625,3.271484375,0.341796875,-2.42919921875,3.076171875,-0.54931640625,0.72021484375,0.96435546875,0.5615234375,-1.7578125,0.8544921875,4.6875,1.26953125,-3.5888671875,7.82470703125,-2.18505859375,2.0751953125,-0.10986328125,0.244140625,-0.59814453125,0.67138671875,0.06103515625,0.20751953125,0.67138671875,0.74462890625,-0.1220703125,-0.0244140625,0.3173828125,1.2451171875,0.15869140625,-0.5615234375,0.9521484375,-0.4150390625,-0.81787109375,1.0009765625,-5.9326171875,0.59814453125,-0.634765625,-1.37939453125,0,0.18310546875,0.32958984375,-0.1708984375,-0.13427734375,-0.9765625,-0.3662109375,-0.6591796875,-0.08544921875,-0.59814453125,-0.08544921875,-0.6591796875,-0.29296875,0.048828125,-0.09765625,2.91748046875,0.01220703125,5.11474609375,-0.10986328125,2.001953125,-0.08544921875,4.47998046875,0.13427734375,0.4150390625,-0.08544921875,0.06103515625,-0.06103515625,0.01220703125,0.1220703125,0.13427734375,-0.20751953125,2.06298828125,-0.390625,2.2216796875,-0.2197265625,0.79345703125,-0.06103515625,7.3974609375
0,-0.2685546875,-0.35400390625,-0.74462890625,-0.29296875,-0.13427734375,-0.1953125,0.06103515625,0.0732421875,-0.146484375,-0.18310546875,-1.08642578125,-0.96435546875,-0.048828125,1.025390625,0.1220703125,-0.35400390625,-0.30517578125,0.93994140625,0.30517578125,3.67431640625,1.18408203125,1.9287109375,-0.5126953125,0.6103515625,0.57373046875,0,-0.18310546875,-0.8544921875,-0.30517578125,0.84228515625,-0.1220703125,0.2197265625,0.67138671875,-0.146484375,0.29296875,-0.7568359375,1.46484375,-0.537109375,-0.048828125,-0.68359375,-0.30517578125,-0.09765625,0.634765625,-0.6103515625,-0.37841796875,-0.4150390625,0.0244140625,0.634765625,0.91552734375,2.392578125,-0.4150390625,3.3447265625,3.28369140625,0.4150390625,-2.74658203125,3.11279296875,-0.62255859375,0.732421875,0.96435546875,0.54931640625,-1.5869140625,0.84228515625,5.2978515625,1.18408203125,-3.64990234375,7.421875,-2.23388671875,1.8798828125,0.15869140625,0.244140625,-0.25634765625,0.67138671875,0.146484375,0.20751953125,0.732421875,0.62255859375,-0.06103515625,-0.01220703125,0.30517578125,1.2451171875,0.30517578125,-0.5615234375,0.91552734375,-0.37841796875,-1.15966796875,0.6591796875,-5.92041015625,0.79345703125,-0.6103515625,-1.3916015625,-0.0244140625,0.1953125,0.28076171875,-0.18310546875,-0.1708984375,-1.01318359375,-0.25634765625,-0.6591796875,-0.13427734375,-0.5859375,-0.08544921875,-0.6591796875,-0.23193359375,0.048828125,-0.08544921875,2.33154296875,0.09765625,4.2236328125,-0.09765625,1.4892578125,-0.09765625,3.8330078125,0.2197265625,0.42724609375,-0.0244140625,0.03662109375,-0.06103515625,0.0244140625,0.10986328125,0.13427734375,-0.23193359375,1.89208984375,-0.42724609375,2.099609375,-0.2197265625,0.6591796875,-0.1220703125,6.7626953125
0,-0.1953125,-0.35400390625,-0.79345703125,-0.3173828125,-0.048828125,-0.20751953125,0,0.0732421875,-0.0732421875,-0.1953125,-1.23291015625,-0.96435546875,0.048828125,1.08642578125,0.29296875,-0.35400390625,-0.439453125,1.33056640625,0.32958984375,4.6142578125,0.98876953125,2.24609375,-0.42724609375,0.91552734375,0.634765625,-0.0244140625,-0.048828125,-0.830078125,-0.08544921875,0.86669921875,0.03662109375,0.20751953125,0.81787109375,-0.09765625,0.25634765625,-0.76904296875,1.37939453125,-0.42724609375,0.10986328125,-0.81787109375,-0.32958984375,-0.0732421875,0.537109375,-0.6103515625,-0.4150390625,-0.4150390625,-0.06103515625,0.64697265625,0.45166015625,2.7587890625,0.0732421875,3.06396484375,3.076171875,0.52490234375,-2.52685546875,2.9541015625,-0.64697265625,0.69580078125,1.01318359375,0.54931640625,-1.55029296875,0.78125,5.0048828125,1.0986328125,-3.86962890625,6.8115234375,-2.2216796875,1.708984375,0.3662109375,0.2197265625,0.03662109375,0.6591796875,0.18310546875,0.20751953125,0.79345703125,0.5615234375,-0.048828125,-0.0244140625,0.25634765625,1.25732421875,0.35400390625,-0.54931640625,0.91552734375,-0.3662109375,-1.1962890625,0.29296875,-5.38330078125,1.171875,-0.6103515625,-1.42822265625,-0.20751953125,0.1953125,0.2685546875,-0.23193359375,-0.146484375,-1.03759765625,-0.1708984375,-0.68359375,-0.1708984375,-0.59814453125,-0.13427734375,-0.68359375,-0.146484375,0.048828125,-0.0244140625,1.79443359375,0.13427734375,3.369140625,-0.0732421875,1.06201171875,-0.08544921875,3.2470703125,0.28076171875,0.439453125,-0.01220703125,0.06103515625,-0.048828125,0.03662109375,0.1220703125,0.13427734375,-0.23193359375,1.74560546875,-0.42724609375,1.98974609375,-0.244140625,0.5615234375,-0.146484375,6.2255859375
0,-0.15869140625,-0.3662109375,-0.81787109375,-0.3173828125,0.0244140625,-0.20751953125,0.09765625,0.06103515625,-0.09765625,-0.18310546875,-1.220703125,-0.98876953125,0.06103515625,1.1474609375,0.4150390625,-0.341796875,-0.48828125,1.7333984375,0.32958984375,5.48095703125,0.8544921875,2.52685546875,-0.3173828125,1.20849609375,0.69580078125,-0.048828125,0.0732421875,-0.830078125,0.13427734375,0.8544921875,0.20751953125,0.20751953125,0.81787109375,-0.0732421875,0.35400390625,-0.76904296875,1.171875,-0.35400390625,0.23193359375,-0.927734375,-0.244140625,-0.1220703125,0.4150390625,-0.5859375,-0.3662109375,-0.40283203125,-0.15869140625,0.6591796875,0.244140625,3.11279296875,0.42724609375,2.60009765625,2.5390625,0.59814453125,-2.60009765625,2.72216796875,-0.64697265625,0.7080078125,1.08642578125,0.537109375,-1.4404296875,0.7568359375,5.18798828125,1.0986328125,-3.515625,6.0546875,-2.0751953125,1.611328125,0.52490234375,0.23193359375,0.23193359375,0.57373046875,0.18310546875,0.1953125,0.81787109375,0.5615234375,-0.06103515625,-0.03662109375,0.25634765625,1.2451171875,0.35400390625,-0.5126953125,0.91552734375,-0.341796875,-0.927734375,0,-4.8583984375,1.59912109375,-0.68359375,-1.4404296875,-0.3173828125,0.20751953125,0.29296875,-0.244140625,-0.1708984375,-1.07421875,-0.08544921875,-0.68359375,-0.1708984375,-0.62255859375,-0.18310546875,-0.7080078125,-0.09765625,0.06103515625,-0.03662109375,1.2939453125,0.10986328125,2.5634765625,-0.06103515625,0.64697265625,-0.10986328125,2.69775390625,0.3173828125,0.439453125,0.06103515625,0.06103515625,-0.06103515625,0.048828125,0.13427734375,0.13427734375,-0.244140625,1.69677734375,-0.390625,1.94091796875,-0.244140625,0.54931640625,-0.146484375,5.810546875
0,-0.1708984375,-0.35400390625,-0.830078125,-0.29296875,0.146484375,-0.23193359375,0.18310546875,0.0732421875,-0.06103515625,-0.1708984375,-0.89111328125,-1.0009765625,0.0732421875,1.20849609375,0.59814453125,-0.3173828125,-0.47607421875,2.0751953125,0.25634765625,6.25,0.78125,2.77099609375,-0.1708984375,1.45263671875,0.69580078125,-0.10986328125,0.146484375,-0.830078125,0.29296875,0.8544921875,0.390625,0.2197265625,0.5615234375,-0.0732421875,0.439453125,-0.76904296875,1.01318359375,-0.28076171875,0.1220703125,-0.98876953125,-0.18310546875,-0.13427734375,0.2685546875,-0.57373046875,-0.3173828125,-0.4150390625,-0.2197265625,0.6591796875,-0.2197265625,3.40576171875,0.9521484375,2.03857421875,1.9287109375,0.6591796875,-2.685546875,2.3681640625,-0.64697265625,0.69580078125,1.18408203125,0.537109375,-1.416015625,0.68359375,5.078125,1.1474609375,-3.35693359375,5.224609375,-2.0751953125,1.611328125,0.634765625,0.1953125,0.32958984375,0.47607421875,0.0244140625,0.146484375,0.78125,0.6103515625,-0.10986328125,-0.0244140625,0.25634765625,1.220703125,0.390625,-0.48828125,0.9521484375,-0.341796875,-0.62255859375,-0.146484375,-4.96826171875,1.98974609375,-0.830078125,-1.46484375,-0.37841796875,0.1953125,0.29296875,-0.244140625,-0.2197265625,-1.07421875,-0.01220703125,-0.68359375,-0.15869140625,-0.634765625,-0.1953125,-0.69580078125,-0.09765625,0.03662109375,0.01220703125,0.76904296875,0.08544921875,1.7578125,-0.01220703125,0.28076171875,-0.09765625,2.18505859375,0.29296875,0.42724609375,0.06103515625,0.06103515625,-0.06103515625,0.03662109375,0.10986328125,0.10986328125,-0.244140625,1.66015625,-0.32958984375,1.96533203125,-0.244140625,0.54931640625,-0.15869140625,5.55419921875
0,-0.1953125,-0.37841796875,-0.78125,-0.30517578125,0.25634765625,-0.244140625,0.09765625,0.09765625,-0.08544921875,-0.18310546875,-0.2197265625,-1.025390625,0.1220703125,1.220703125,0.7080078125,-0.30517578125,-0.40283203125,2.33154296875,0.20751953125,6.82373046875,0.69580078125,2.9296875,-0.13427734375,1.6357421875,0.74462890625,-0.18310546875,0.146484375,-0.830078125,0.3662109375,0.86669921875,0.45166015625,0.20751953125,0.32958984375,-0.0244140625,0.47607421875,-0.76904296875,0.84228515625,-0.20751953125,0.244140625,-0.9765625,-0.20751953125,-0.1708984375,0.13427734375,-0.5859375,-0.10986328125,-0.390625,-0.244140625,0.67138671875,-0.59814453125,3.60107421875,1.20849609375,1.513671875,1.3916015625,0.7080078125,-2.40478515625,2.0263671875,-0.59814453125,0.69580078125,1.171875,0.54931640625,-1.3671875,0.62255859375,4.62646484375,1.25732421875,-3.16162109375,4.45556640625,-2.1240234375,1.67236328125,0.732421875,0.18310546875,0.13427734375,0.37841796875,-0.1708984375,0.146484375,0.7568359375,0.74462890625,-0.13427734375,-0.03662109375,0.1953125,1.18408203125,0.42724609375,-0.48828125,1.03759765625,-0.32958984375,-0.42724609375,-0.09765625,-4.91943359375,2.2216796875,-0.79345703125,-1.47705078125,-0.48828125,0.146484375,0.28076171875,-0.25634765625,-0.3173828125,-1.08642578125,0.048828125,-0.69580078125,-0.1220703125,-0.64697265625,-0.2197265625,-0.69580078125,-0.1220703125,0.03662109375,0.03662109375,0.2685546875,0.0732421875,0.927734375,0.01220703125,-0.09765625,-0.08544921875,1.67236328125,0.23193359375,0.4150390625,0.048828125,0.048828125,-0.0732421875,0.0732421875,0.10986328125,0.09765625,-0.29296875,1.66015625,-0.2685546875,1.953125,-0.23193359375,0.57373046875,-0.1708984375,5.40771484375
1,-0.25634765625,-0.3662109375,-0.7080078125,-0.25634765625,0.390625,-0.20751953125,0.06103515625,0.1220703125,-0.1220703125,-0.1708984375,0.390625,-1.0498046875,0.09765625,1.1962890625,0.67138671875,-0.28076171875,-0.3662109375,2.490234375,0.1708984375,7.18994140625,0.64697265625,3.0517578125,-0.1708984375,1.74560546875,0.7080078125,-0.2197265625,0.06103515625,-0.84228515625,0.40283203125,0.8544921875,0.5126953125,0.20751953125,-0.0732421875,0.01220703125,0.4150390625,-0.76904296875,1.318359375,-0.18310546875,-0.18310546875,-0.89111328125,-0.244140625,-0.244140625,0.06103515625,-0.57373046875,0.10986328125,-0.37841796875,-0.18310546875,0.68359375,-0.69580078125,3.67431640625,0.91552734375,1.0986328125,1.06201171875,0.732421875,-1.96533203125,1.66015625,-0.50048828125,0.732421875,1.11083984375,0.54931640625,-1.40380859375,0.59814453125,4.67529296875,1.42822265625,-3.7109375,3.84521484375,-1.94091796875,1.77001953125,0.8544921875,0.18310546875,0.09765625,0.3173828125,-0.32958984375,0.10986328125,0.67138671875,0.9033203125,-0.15869140625,-0.01220703125,0.0732421875,1.171875,0.390625,-0.5126953125,1.025390625,-0.341796875,-0.537109375,0.146484375,-4.82177734375,2.34375,-0.86669921875,-1.46484375,-0.62255859375,0.10986328125,0.23193359375,-0.2685546875,-0.40283203125,-1.08642578125,0.10986328125,-0.72021484375,-0.09765625,-0.64697265625,-0.25634765625,-0.69580078125,-0.146484375,0.01220703125,0.01220703125,-0.23193359375,0.13427734375,0.08544921875,0.048828125,-0.4638671875,-0.08544921875,1.171875,0.1953125,0.40283203125,0.0244140625,0.06103515625,-0.06103515625,0.06103515625,0.048828125,0.0732421875,-0.2685546875,1.67236328125,-0.1953125,1.9775390625,-0.1953125,0.59814453125,-0.10986328125,5.37109375
1,-0.3173828125,-0.3662109375,-0.72021484375,-0.2197265625,0.537109375,-0.1953125,0.03662109375,0.15869140625,-0.08544921875,-0.1708984375,0.68359375,-1.03759765625,0.15869140625,1.20849609375,0.57373046875,-0.25634765625,-0.37841796875,2.5634765625,0.146484375,7.33642578125,0.5859375,3.0517578125,-0.1953125,1.7822265625,0.72021484375,-0.28076171875,-0.06103515625,-0.8544921875,0.390625,0.86669921875,0.5859375,0.1953125,-0.1953125,0.08544921875,0.244140625,-0.78125,1.35498046875,-0.15869140625,-0.01220703125,-0.76904296875,-0.32958984375,-0.244140625,0.03662109375,-0.59814453125,0.3173828125,-0.390625,-0.09765625,0.67138671875,-0.8544921875,3.60107421875,0.9521484375,0.89111328125,0.76904296875,0.7568359375,-1.2451171875,1.37939453125,-0.439453125,0.7080078125,1.01318359375,0.5615234375,-1.40380859375,0.57373046875,4.60205078125,1.62353515625,-2.978515625,3.45458984375,-1.69677734375,1.953125,0.84228515625,0.18310546875,-0.2197265625,0.29296875,-0.390625,0.1220703125,0.5615234375,1.0498046875,-0.2685546875,-0.0244140625,0.01220703125,1.15966796875,0.48828125,-0.52490234375,0.78125,-0.341796875,-1.01318359375,0.48828125,-4.345703125,2.25830078125,-0.87890625,-1.47705078125,-0.62255859375,0.0732421875,0.23193359375,-0.25634765625,-0.4638671875,-1.07421875,0.146484375,-0.7080078125,-0.146484375,-0.6591796875,-0.25634765625,-0.68359375,-0.146484375,0,-0.0244140625,-0.72021484375,0.18310546875,-0.78125,0.03662109375,-0.8544921875,-0.09765625,0.67138671875,0.13427734375,0.37841796875,-0.0244140625,0.0732421875,-0.06103515625,0.0732421875,0.06103515625,0.0732421875,-0.2685546875,1.69677734375,-0.1220703125,1.96533203125,-0.1708984375,0.634765625,-0.1708984375,5.40771484375
1,-0.35400390625,-0.3662109375,-0.76904296875,-0.18310546875,0.537109375,-0.18310546875,0.06103515625,0.1708984375,0,-0.1708984375,0.78125,-1.03759765625,0.18310546875,1.18408203125,0.37841796875,-0.25634765625,-0.30517578125,2.47802734375,0.1220703125,7.2265625,0.42724609375,2.96630859375,-0.18310546875,1.74560546875,0.7080078125,-0.30517578125,-0.1953125,-0.8544921875,0.2685546875,0.8544921875,0.6103515625,0.1953125,-0.20751953125,0.20751953125,0.0244140625,-0.78125,1.1962890625,-0.15869140625,-0.1708984375,-0.6591796875,-0.47607421875,-0.25634765625,0.01220703125,-0.62255859375,0.52490234375,-0.40283203125,-0.0732421875,0.634765625,-1.1962890625,3.4423828125,0.64697265625,0.830078125,1.0498046875,0.76904296875,-0.4638671875,1.15966796875,-0.439453125,0.7080078125,0.87890625,0.5615234375,-1.3671875,0.59814453125,4.6142578125,1.81884765625,-2.45361328125,3.30810546875,-1.35498046875,2.16064453125,0.72021484375,0.1953125,-0.48828125,0.32958984375,-0.439453125,0.10986328125,0.48828125,1.123046875,-0.3173828125,-0.01220703125,0.0244140625,1.15966796875,0.5615234375,-0.5859375,0.4638671875,-0.37841796875,-1.46484375,0.91552734375,-3.8330078125,2.13623046875,-0.9033203125,-1.45263671875,-0.52490234375,0.0244140625,0.20751953125,-0.2197265625,-0.537109375,-1.025390625,0.10986328125,-0.69580078125,-0.1708984375,-0.6591796875,-0.23193359375,-0.6591796875,-0.1708984375,0,-0.048828125,-1.1962890625,0.1953125,-1.611328125,-0.03662109375,-1.2451171875,-0.09765625,0.1953125,0.0732421875,0.35400390625,-0.08544921875,0.06103515625,-0.06103515625,0.06103515625,0.03662109375,0.0732421875,-0.2685546875,1.6845703125,-0.0732421875,1.96533203125,-0.15869140625,0.62255859375,-0.244140625,5.43212890625
1,-0.35400390625,-0.3662109375,-0.76904296875,-0.18310546875,0.4638671875,-0.18310546875,0.08544921875,0.146484375,0.13427734375,-0.1953125,0.76904296875,-1.03759765625,0.146484375,1.15966796875,0.25634765625,-0.2197265625,-0.244140625,2.294921875,0.1220703125,6.93359375,0.244140625,2.84423828125,0.0244140625,1.59912109375,0.59814453125,-0.29296875,-0.341796875,-0.8544921875,0.03662109375,0.86669921875,0.59814453125,0.18310546875,-0.01220703125,0.4150390625,-0.244140625,-0.79345703125,1.1962890625,-0.13427734375,-0.20751953125,-0.537109375,-0.6591796875,-0.25634765625,0.0244140625,-0.64697265625,0.5615234375,-0.4150390625,-0.0732421875,0.634765625,-1.25732421875,3.22265625,0.390625,0.96435546875,1.171875,0.7568359375,-0.1220703125,1.03759765625,-0.4638671875,0.68359375,0.7568359375,0.54931640625,-1.4892578125,0.67138671875,4.19921875,1.9775390625,-2.57568359375,3.35693359375,-1.5869140625,2.33154296875,0.62255859375,0.23193359375,-0.5615234375,0.390625,-0.45166015625,0.15869140625,0.439453125,1.123046875,-0.29296875,-0.0244140625,-0.01220703125,1.15966796875,0.5615234375,-0.634765625,0.23193359375,-0.40283203125,-2.1728515625,1.2939453125,-3.7109375,1.98974609375,-0.93994140625,-1.4404296875,-0.5615234375,0,0.20751953125,-0.1953125,-0.64697265625,-1.01318359375,0.0732421875,-0.69580078125,-0.2197265625,-0.64697265625,-0.25634765625,-0.64697265625,-0.1708984375,0,-0.0732421875,-1.59912109375,0.08544921875,-2.3193359375,-0.15869140625,-1.5869140625,-0.15869140625,-0.23193359375,-0.01220703125,0.341796875,-0.10986328125,0.048828125,-0.06103515625,0.048828125,-0.048828125,0.09765625,-0.2685546875,1.66015625,-0.048828125,1.9287109375,-0.146484375,0.5859375,-0.28076171875,5.43212890625
1,-0.390625,-0.35400390625,-0.7080078125,-0.1953125,0.48828125,-0.1708984375,0.09765625,0.1220703125,0.28076171875,-0.1953125,0.6103515625,-1.025390625,0.0732421875,1.18408203125,0.08544921875,-0.244140625,-0.1708984375,2.0263671875,0.13427734375,6.494140625,0.048828125,2.67333984375,0.2685546875,1.416015625,0.537109375,-0.28076171875,-0.439453125,-0.8544921875,-0.28076171875,0.8544921875,0.5615234375,0.18310546875,0.1953125,0.59814453125,-0.47607421875,-0.830078125,0.91552734375,-0.10986328125,-0.341796875,-0.4150390625,-0.78125,-0.23193359375,0.03662109375,-0.634765625,0.57373046875,-0.439453125,-0.08544921875,0.634765625,-1.18408203125,3.0517578125,0.0244140625,1.23291015625,1.35498046875,0.732421875,0.10986328125,0.98876953125,-0.5615234375,0.68359375,0.7080078125,0.5615234375,-1.6357421875,0.72021484375,3.60107421875,2.11181640625,-2.50244140625,3.6376953125,-1.91650390625,2.47802734375,0.4638671875,0.23193359375,-0.62255859375,0.48828125,-0.5859375,0.18310546875,0.3662109375,1.0498046875,-0.29296875,-0.048828125,0.01220703125,1.1962890625,0.48828125,-0.69580078125,-0.03662109375,-0.439453125,-2.6611328125,1.513671875,-3.173828125,1.98974609375,-0.86669921875,-1.40380859375,-0.4150390625,0,0.146484375,-0.1708984375,-0.72021484375,-1.0009765625,-0.0244140625,-0.67138671875,-0.29296875,-0.62255859375,-0.29296875,-0.64697265625,-0.15869140625,0.03662109375,-0.048828125,-1.86767578125,-0.01220703125,-2.880859375,-0.18310546875,-1.84326171875,-0.13427734375,-0.57373046875,-0.08544921875,0.341796875,-0.18310546875,0.06103515625,-0.08544921875,0.03662109375,0.0244140625,0.09765625,-0.244140625,1.62353515625,-0.08544921875,1.8798828125,-0.1220703125,0.52490234375,-0.3173828125,5.3466796875
